order,config_id,model,family,dataset,task,metric,n_runs,mean,std,min,max
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_1,3,0.40681362725450904,0.0,0.40681362725450904,0.40681362725450904
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.998,0.0,0.998,0.998
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_seen,ranking,mrr_at_100,3,0.5679316802921908,0.0,0.5679316802921908,0.5679316802921908
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.6674973858078816,0.0,0.6674973858078816,0.6674973858078816
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,classification,average_precision,3,0.4648646387828881,0.0,0.4648646387828881,0.4648646387828881
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,classification,f1,3,0.49217002237136465,0.0,0.49217002237136465,0.49217002237136465
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,classification,precision,3,0.3923900118906064,0.0,0.3923900118906064,0.3923900118906064
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,classification,recall,3,0.66,0.0,0.66,0.66
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,classification,roc_auc,3,0.8810325,0.0,0.8810325,0.8810325
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_1,3,0.5180722891566265,0.0,0.5180722891566265,0.5180722891566265
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.996,0.0,0.996,0.996
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.6628473319455916,0.0,0.6628473319455916,0.6628473319455916
33,hef_gbdt_mixda_jina,HEF-GBDT + MixDA-style augmentation + Jina embedding,mixda_hef,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7422336142532503,0.0,0.7422336142532503,0.7422336142532503
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,average_precision,3,0.8051713155155429,0.0,0.8051713155155429,0.8051713155155429
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,f1,3,0.7255369928400954,0.0,0.7255369928400954,0.7255369928400954
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,precision,3,0.7136150234741784,0.0,0.7136150234741784,0.7136150234741784
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,recall,3,0.7378640776699029,0.0,0.7378640776699029,0.7378640776699029
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,roc_auc,3,0.9568912167149266,0.0,0.9568912167149266,0.9568912167149266
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,hits_at_1,3,0.8831168831168831,0.0,0.8831168831168831,0.8831168831168831
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,mrr_at_100,3,0.9254277468563182,0.0,0.9254277468563182,0.9254277468563182
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,ndcg_at_100,3,0.9430444420917398,0.0,0.9430444420917398,0.9430444420917398
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,average_precision,3,0.6412032144521013,0.0,0.6412032144521013,0.6412032144521013
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,f1,3,0.5799256505576208,0.0,0.5799256505576208,0.5799256505576208
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,precision,3,0.5131578947368421,0.0,0.5131578947368421,0.5131578947368421
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,recall,3,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,roc_auc,3,0.9282999796598631,0.0,0.9282999796598631,0.9282999796598631
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,hits_at_1,3,0.7914110429447853,0.0,0.7914110429447853,0.7914110429447853
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,mrr_at_100,3,0.8791905528177277,0.0,0.8791905528177277,0.8791905528177277
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,ndcg_at_100,3,0.9087958951339262,0.0,0.9087958951339262,0.9087958951339262
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,average_precision,3,0.9320706129138538,0.0,0.9320706129138538,0.9320706129138538
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,f1,3,0.8375035141973574,0.0,0.8375035141973574,0.8375035141973574
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,precision,3,0.7709627329192547,0.0,0.7709627329192547,0.7709627329192547
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,recall,3,0.9166153846153846,0.0,0.9166153846153846,0.9166153846153846
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,roc_auc,3,0.981291374131961,0.0,0.981291374131961,0.981291374131961
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,hits_at_1,3,0.6055590256089943,0.0,0.6055590256089943,0.6055590256089943
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,hits_at_100_end_to_end,3,0.9852307692307692,0.0,0.9852307692307692,0.9852307692307692
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,mrr_at_100,3,0.7259200880339842,0.0,0.7259200880339842,0.7259200880339842
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,ndcg_at_100,3,0.7883717881327927,0.0,0.7883717881327927,0.7883717881327927
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,classification,average_precision,3,0.8431935307151118,0.0,0.8431935307151118,0.8431935307151118
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,classification,f1,3,0.7917888563049853,0.0,0.7917888563049853,0.7917888563049853
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,classification,precision,3,0.9121621621621622,0.0,0.9121621621621622,0.9121621621621622
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,classification,recall,3,0.6994818652849741,0.0,0.6994818652849741,0.6994818652849741
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,classification,roc_auc,3,0.9465841075576202,0.0,0.9465841075576202,0.9465841075576202
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,ranking,hits_at_1,3,0.7786259541984732,0.0,0.7786259541984732,0.7786259541984732
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,ranking,mrr_at_100,3,0.8414355407103499,0.0,0.8414355407103499,0.8414355407103499
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,walmart_amazon,ranking,ndcg_at_100,3,0.869452087939278,0.0,0.869452087939278,0.869452087939278
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,classification,average_precision,3,0.46032399479824876,0.0,0.46032399479824876,0.46032399479824876
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,classification,f1,3,0.4482084690553746,0.0,0.4482084690553746,0.4482084690553746
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,classification,precision,3,0.3323671497584541,0.0,0.3323671497584541,0.3323671497584541
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,classification,recall,3,0.688,0.0,0.688,0.688
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,classification,roc_auc,3,0.8665714999999999,0.0,0.8665714999999999,0.8665714999999999
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_1,3,0.41282565130260523,0.0,0.41282565130260523,0.41282565130260523
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.998,0.0,0.998,0.998
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,ranking,mrr_at_100,3,0.573874625052259,0.0,0.573874625052259,0.573874625052259
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.6727295083943405,0.0,0.6727295083943405,0.6727295083943405
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,classification,average_precision,3,0.49385677609350936,0.0,0.49385677609350936,0.49385677609350936
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,classification,f1,3,0.5186267348429511,0.0,0.5186267348429511,0.5186267348429511
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,classification,precision,3,0.4085155350978136,0.0,0.4085155350978136,0.4085155350978136
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,classification,recall,3,0.71,0.0,0.71,0.71
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,classification,roc_auc,3,0.8920637499999999,0.0,0.8920637499999999,0.8920637499999999
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_1,3,0.4959839357429719,0.0,0.4959839357429719,0.4959839357429719
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.996,0.0,0.996,0.996
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.6559820784971387,0.0,0.6559820784971387,0.6559820784971387
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7384065288455124,0.0,0.7384065288455124,0.7384065288455124
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,classification,average_precision,3,0.7778126804791358,0.0,0.7778126804791358,0.7778126804791358
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,classification,f1,3,0.7105882352941176,0.0,0.7105882352941176,0.7105882352941176
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,classification,precision,3,0.6894977168949772,0.0,0.6894977168949772,0.6894977168949772
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,classification,recall,3,0.7330097087378641,0.0,0.7330097087378641,0.7330097087378641
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,classification,roc_auc,3,0.9504527905524328,0.0,0.9504527905524328,0.9504527905524328
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,ranking,hits_at_1,3,0.8116883116883117,0.0,0.8116883116883117,0.8116883116883117
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,ranking,mrr_at_100,3,0.8639904942467804,0.0,0.8639904942467804,0.8639904942467804
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,abt_buy,ranking,ndcg_at_100,3,0.8936257318710069,0.0,0.8936257318710069,0.8936257318710069
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,classification,average_precision,3,0.6223748388942134,0.0,0.6223748388942134,0.6223748388942134
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,classification,f1,3,0.5628140703517588,0.0,0.5628140703517588,0.5628140703517588
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,classification,precision,3,0.4628099173553719,0.0,0.4628099173553719,0.4628099173553719
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,classification,recall,3,0.717948717948718,0.0,0.717948717948718,0.717948717948718
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,classification,roc_auc,3,0.9187743614649879,0.0,0.9187743614649879,0.9187743614649879
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,ranking,hits_at_1,3,0.7177914110429447,0.0,0.7177914110429447,0.7177914110429447
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,ranking,mrr_at_100,3,0.7885564924684313,0.0,0.7885564924684313,0.7885564924684313
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,amazon_google,ranking,ndcg_at_100,3,0.8289015018725444,0.0,0.8289015018725444,0.8289015018725444
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,classification,average_precision,3,0.9324020451635452,0.0,0.9324020451635452,0.9324020451635452
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,classification,f1,3,0.8487734487734487,0.0,0.8487734487734487,0.8487734487734487
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,classification,precision,3,0.7991847826086956,0.0,0.7991847826086956,0.7991847826086956
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,classification,recall,3,0.9049230769230769,0.0,0.9049230769230769,0.9049230769230769
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,classification,roc_auc,3,0.9811317410517858,0.0,0.9811317410517858,0.9811317410517858
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,ranking,hits_at_1,3,0.6058713304184884,0.0,0.6058713304184884,0.6058713304184884
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,ranking,hits_at_100_end_to_end,3,0.9852307692307692,0.0,0.9852307692307692,0.9852307692307692
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,ranking,mrr_at_100,3,0.7262292697953833,0.0,0.7262292697953833,0.7262292697953833
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,link_lives_release2,ranking,ndcg_at_100,3,0.788637187732036,0.0,0.788637187732036,0.788637187732036
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,classification,average_precision,3,0.8390429440951962,0.0,0.8390429440951962,0.8390429440951962
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,classification,f1,3,0.7719298245614035,0.0,0.7719298245614035,0.7719298245614035
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,classification,precision,3,0.8859060402684564,0.0,0.8859060402684564,0.8859060402684564
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,classification,recall,3,0.6839378238341969,0.0,0.6839378238341969,0.6839378238341969
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,classification,roc_auc,3,0.9522260809362159,0.0,0.9522260809362159,0.9522260809362159
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,ranking,hits_at_1,3,0.7938931297709924,0.0,0.7938931297709924,0.7938931297709924
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,ranking,hits_at_100_end_to_end,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,ranking,mrr_at_100,3,0.825463831686835,0.0,0.825463831686835,0.825463831686835
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,walmart_amazon,ranking,ndcg_at_100,3,0.8477082946320756,0.0,0.8477082946320756,0.8477082946320756
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,classification,average_precision,3,0.4060474376106907,0.0,0.4060474376106907,0.4060474376106907
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,classification,f1,3,0.44039270687237025,0.0,0.44039270687237025,0.44039270687237025
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,classification,precision,3,0.3390928725701944,0.0,0.3390928725701944,0.3390928725701944
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,classification,recall,3,0.628,0.0,0.628,0.628
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,classification,roc_auc,3,0.8501505000000001,0.0,0.8501505000000001,0.8501505000000001
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_1,3,0.39879759519038077,0.0,0.39879759519038077,0.39879759519038077
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,ranking,hits_at_100_end_to_end,3,0.998,0.0,0.998,0.998
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,ranking,mrr_at_100,3,0.5559759539279525,0.0,0.5559759539279525,0.5559759539279525
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_seen,ranking,ndcg_at_100,3,0.6582303181283942,0.0,0.6582303181283942,0.6582303181283942
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,classification,average_precision,3,0.4489882737463975,0.0,0.4489882737463975,0.4489882737463975
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,classification,f1,3,0.4868519909842224,0.0,0.4868519909842224,0.4868519909842224
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,classification,precision,3,0.3898916967509025,0.0,0.3898916967509025,0.3898916967509025
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,classification,recall,3,0.648,0.0,0.648,0.648
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,classification,roc_auc,3,0.8736732500000001,0.0,0.8736732500000001,0.8736732500000001
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_1,3,0.5,0.0,0.5,0.5
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_100,3,1.0,0.0,1.0,1.0
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,ranking,hits_at_100_end_to_end,3,0.996,0.0,0.996,0.996
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,ranking,mrr_at_100,3,0.6488099576361833,0.0,0.6488099576361833,0.6488099576361833
35,hef_gbdt_mixda_bert,HEF-GBDT + MixDA-style augmentation + BERT embedding,mixda_hef,wdc_80_medium_unseen,ranking,ndcg_at_100,3,0.7318492696893734,0.0,0.7318492696893734,0.7318492696893734
36,hef_e5_jina_zero_shot,HEF-GBDT + E5 + Jina zero-shot,cross_evidence,abt_buy,classification,f1,3,0.7813528634531022,0.009210017779363863,0.7714987714987716,0.7897435897435897
36,hef_e5_jina_zero_shot,HEF-GBDT + E5 + Jina zero-shot,cross_evidence,amazon_google,classification,f1,3,0.6093224497279757,0.0019468574530799704,0.6070763500931099,0.6105263157894737
36,hef_e5_jina_zero_shot,HEF-GBDT + E5 + Jina zero-shot,cross_evidence,link_lives_release2,classification,f1,3,0.8817839873657857,0.0022974999476958633,0.8796068796068796,0.8841854225667014
