order,config_id,model,family,dataset,task,seed,metric,value,source
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260726,recall,0.7378640776699029,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260726,roc_auc,0.9568912167149266,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260727,average_precision,0.8051713155155429,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260727,f1,0.7255369928400954,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260727,precision,0.7136150234741784,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260727,recall,0.7378640776699029,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,classification,20260727,roc_auc,0.9568912167149266,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260725,hits_at_1,0.8831168831168831,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260725,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260725,mrr_at_100,0.9254277468563182,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260725,ndcg_at_100,0.9430444420917398,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260726,hits_at_1,0.8831168831168831,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260726,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260726,mrr_at_100,0.9254277468563182,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260726,ndcg_at_100,0.9430444420917398,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260727,hits_at_1,0.8831168831168831,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260727,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260727,mrr_at_100,0.9254277468563182,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,abt_buy,ranking,20260727,ndcg_at_100,0.9430444420917398,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/abt_buy/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260725,average_precision,0.6412032144521013,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260725,f1,0.5799256505576208,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260725,precision,0.5131578947368421,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260725,recall,0.6666666666666666,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260725,roc_auc,0.9282999796598631,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260726,average_precision,0.6412032144521013,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260726,f1,0.5799256505576208,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260726,precision,0.5131578947368421,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260726,recall,0.6666666666666666,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260726,roc_auc,0.9282999796598631,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260727,average_precision,0.6412032144521013,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260727,f1,0.5799256505576208,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260727,precision,0.5131578947368421,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260727,recall,0.6666666666666666,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,classification,20260727,roc_auc,0.9282999796598631,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260725,hits_at_1,0.7914110429447853,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260725,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260725,mrr_at_100,0.8791905528177277,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260725,ndcg_at_100,0.9087958951339262,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260726,hits_at_1,0.7914110429447853,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260726,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260726,mrr_at_100,0.8791905528177277,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260726,ndcg_at_100,0.9087958951339262,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260727,hits_at_1,0.7914110429447853,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260727,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260727,hits_at_100_end_to_end,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260727,mrr_at_100,0.8791905528177277,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,amazon_google,ranking,20260727,ndcg_at_100,0.9087958951339262,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/amazon_google/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260725,average_precision,0.9320706129138538,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260725,f1,0.8375035141973574,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260725,precision,0.7709627329192547,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260725,recall,0.9166153846153846,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260725,roc_auc,0.981291374131961,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260726,average_precision,0.9320706129138538,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260726,f1,0.8375035141973574,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260726,precision,0.7709627329192547,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260726,recall,0.9166153846153846,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260726,roc_auc,0.981291374131961,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260727,average_precision,0.9320706129138538,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260727,f1,0.8375035141973574,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260727,precision,0.7709627329192547,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260727,recall,0.9166153846153846,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,classification,20260727,roc_auc,0.981291374131961,exp03_full_matrix_finalize_20260819/inventory/exp01_hef_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260727/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260725,hits_at_1,0.6055590256089943,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260725,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260725,hits_at_100_end_to_end,0.9852307692307692,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260725,mrr_at_100,0.7259200880339842,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260725,ndcg_at_100,0.7883717881327927,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260725/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260726,hits_at_1,0.6055590256089943,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
34,hef_gbdt_mixda_roberta,HEF-GBDT + MixDA-style augmentation + RoBERTa embedding,mixda_hef,link_lives_release2,ranking,20260726,hits_at_100,1.0,exp03_full_matrix_finalize_20260819/inventory/exp02_propagated/hef_gbdt_mixda/link_lives_release2/sentence-transformers__all-roberta-large-v1/cf74d8acd4f198de950bf004b262e6accfed5d2c/seed_20260726/metrics.json
