model,dataset,scenario,mask_probability,mask_seed,queries,mrr_at_100,hits_at_1,mrr_retention,hits_at_1_retention,total_seconds,semantic_encoding_seconds,structured_features_seconds,cached_fusion_seconds,neural_scoring_seconds,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,rss_peak_bytes
joint_neural_hef_jina,wdc_80_medium_seen,p30_seed20260725,0.3,20260725,500,0.5695240036227035,0.488,0.6531411965166165,0.6024691358024691,301.5784193009895,,27.976913438993506,,,6027293184,6591348736,5809610752
joint_neural_hef_jina,wdc_80_medium_seen,p30_seed20260726,0.3,20260726,500,0.5941550418256996,0.524,0.6813885498520678,0.6469135802469136,301.09131715599506,,28.459265291996417,,,6027293184,6591348736,5810647040
joint_neural_hef_jina,wdc_80_medium_seen,p30_seed20260727,0.3,20260727,500,0.5820874669427717,0.496,0.6675492204331959,0.6123456790123456,306.46571198700985,,28.865328867002972,,,6027293184,6591348736,5809614848
joint_neural_hef_jina,wdc_80_medium_seen,p50_seed20260725,0.5,20260725,500,0.39438702856388663,0.32,0.4522907095896482,0.3950617283950617,264.6750347920024,,19.74097861298651,,,6027293184,6591348736,5804371968
joint_neural_hef_jina,wdc_80_medium_seen,p50_seed20260726,0.5,20260726,500,0.39715942363899526,0.328,0.4554701461455353,0.4049382716049383,265.4240470329969,,20.060971398997935,,,6027293184,6591348736,5804154880
joint_neural_hef_jina,wdc_80_medium_seen,p50_seed20260727,0.5,20260727,500,0.3874225389813148,0.314,0.4443036975758368,0.3876543209876543,275.47983007399307,,21.147537088996614,,,6027293184,6591348736,5804154880
joint_neural_hef_jina,wdc_80_medium_seen,p70_seed20260725,0.7,20260725,500,0.26926687340339006,0.192,0.3088004838396378,0.23703703703703702,227.48344038099458,,13.697069684989401,,,6027293184,6591348736,5804285952
joint_neural_hef_jina,wdc_80_medium_seen,p70_seed20260726,0.7,20260726,500,0.2895245975928289,0.21,0.3320324356654278,0.25925925925925924,207.06631227600155,,13.270747620001202,,,6027293184,6591348736,5804285952
joint_neural_hef_jina,wdc_80_medium_seen,p70_seed20260727,0.7,20260727,500,0.24171522004876186,0.162,0.27720371228376456,0.19999999999999998,231.35135882699979,,13.863424084003782,,,6027293184,6591348736,5804285952
joint_neural_hef_jina,wdc_80_medium_unseen,p00_seed20260725,0.0,20260725,500,0.8750751576201576,0.812,1.0,1.0,368.73729517099855,,44.537236721022055,,,6027293184,6591348736,5826613248
joint_neural_hef_jina,wdc_80_medium_unseen,p10_seed20260725,0.1,20260725,500,0.8176905572776102,0.75,0.9344232322871445,0.9236453201970443,351.3424283530039,,39.357217216005665,,,6027293184,6591348736,5835440128
joint_neural_hef_jina,wdc_80_medium_unseen,p10_seed20260726,0.1,20260726,500,0.794449940217089,0.712,0.9078648082956259,0.876847290640394,345.46227581800485,,37.595589504009695,,,6027293184,6591348736,5834940416
joint_neural_hef_jina,wdc_80_medium_unseen,p10_seed20260727,0.1,20260727,500,0.7965610655468732,0.722,0.9102773157373016,0.8891625615763545,353.8995366040035,,39.71183759601263,,,6027293184,6591348736,5835321344
joint_neural_hef_jina,wdc_80_medium_unseen,p30_seed20260725,0.3,20260725,500,0.6301730147792176,0.54,0.7201358755207123,0.6650246305418719,316.20794690000184,,29.58007751002151,,,6027293184,6591348736,5831188480
joint_neural_hef_jina,wdc_80_medium_unseen,p30_seed20260726,0.3,20260726,500,0.6157079362732989,0.536,0.7036057770715028,0.6600985221674877,312.9878112620063,,29.08833791500365,,,6027293184,6591348736,5831131136
joint_neural_hef_jina,wdc_80_medium_unseen,p30_seed20260727,0.3,20260727,500,0.6403309657967586,0.56,0.7317439653277256,0.6896551724137931,318.25115973599895,,30.509685210010502,,,6027293184,6591348736,5832183808
joint_neural_hef_jina,wdc_80_medium_unseen,p50_seed20260725,0.5,20260725,500,0.42585861336708775,0.35,0.4866537572901132,0.4310344827586206,280.39193659700686,,21.510191968016443,,,6027293184,6591348736,5830168576
joint_neural_hef_jina,wdc_80_medium_unseen,p50_seed20260726,0.5,20260726,500,0.45152367379564284,0.37,0.5159827357270664,0.4556650246305418,273.7773783199955,,20.76582726702327,,,6027293184,6591348736,5830168576
joint_neural_hef_jina,wdc_80_medium_unseen,p50_seed20260727,0.5,20260727,500,0.4641795425118736,0.394,0.5304453434311287,0.48522167487684725,280.24253574199975,,21.556368616002146,,,6027293184,6591348736,5829136384
joint_neural_hef_jina,wdc_80_medium_unseen,p70_seed20260725,0.7,20260725,500,0.2988822471147876,0.212,0.3415503737160402,0.2610837438423645,241.81960678800533,,14.575755372992717,,,6027293184,6591348736,5829136384
joint_neural_hef_jina,wdc_80_medium_unseen,p70_seed20260726,0.7,20260726,500,0.31638480378771655,0.236,0.3615515776360882,0.29064039408866993,231.91135576899978,,14.179882615993847,,,6027293184,6591348736,5829136384
joint_neural_hef_jina,wdc_80_medium_unseen,p70_seed20260727,0.7,20260727,500,0.318558865223173,0.252,0.36403600587807944,0.31034482758620685,240.9520865319937,,15.110944721003762,,,6027293184,6591348736,5829136384
joint_neural_hef_roberta,abt_buy,p00_seed20260725,0.0,20260725,154,0.9800275482093664,0.9675324675324676,1.0,1.0,75.03392867499497,,8.959000548013137,,,6090400768,6532628480,5791170560
joint_neural_hef_roberta,abt_buy,p10_seed20260725,0.1,20260725,154,0.8771240934390284,0.8441558441558441,0.8949994263341315,0.8724832214765099,71.08526415500091,,7.957621609981288,,,6090400768,6532628480,5801652224
joint_neural_hef_roberta,abt_buy,p10_seed20260726,0.1,20260726,154,0.8721917158736772,0.8311688311688312,0.8899665294789735,0.8590604026845637,69.94915350900555,,7.513535370002501,,,6090400768,6532628480,5801902080
joint_neural_hef_roberta,abt_buy,p10_seed20260727,0.1,20260727,154,0.8758637179408096,0.8441558441558441,0.8937133650386898,0.8724832214765099,70.9424057439901,,7.872949297990999,,,6090400768,6532628480,5803999232
joint_neural_hef_roberta,abt_buy,p30_seed20260725,0.3,20260725,154,0.7114631494724685,0.6753246753246753,0.7259623984778807,0.697986577181208,62.88238308399741,,5.8875411409972,,,6090400768,6532628480,5802967040
joint_neural_hef_roberta,abt_buy,p30_seed20260726,0.3,20260726,154,0.6406748263182998,0.6038961038961039,0.6537314461097479,0.6241610738255033,62.02588759099308,,5.58046760999423,,,6090400768,6532628480,5803106304
joint_neural_hef_roberta,abt_buy,p30_seed20260727,0.3,20260727,154,0.6682318436922094,0.6298701298701299,0.6818500611673142,0.651006711409396,61.91246514998784,,5.778217979008332,,,6090400768,6532628480,5803167744
joint_neural_hef_roberta,abt_buy,p50_seed20260725,0.5,20260725,154,0.4758558169269148,0.43506493506493504,0.4855535110174844,0.4496644295302013,53.950718773994595,,4.171494890004396,,,6090400768,6532628480,5803171840
joint_neural_hef_roberta,abt_buy,p50_seed20260726,0.5,20260726,154,0.4110633787920648,0.35714285714285715,0.4194406366873352,0.36912751677852346,53.01228818499658,,4.068674832000397,,,6090400768,6532628480,5803175936
joint_neural_hef_roberta,abt_buy,p50_seed20260727,0.5,20260727,154,0.42016638100602033,0.37012987012987014,0.42872915335259415,0.3825503355704698,52.146584508998785,,4.078528104015277,,,5921686528,6532628480,5803175936
joint_neural_hef_roberta,abt_buy,p70_seed20260725,0.7,20260725,154,0.26169273767605167,0.2077922077922078,0.26702589958230993,0.21476510067114093,42.66611604500213,,2.959646107017761,,,5988975616,6532628480,5803175936
joint_neural_hef_roberta,abt_buy,p70_seed20260726,0.7,20260726,154,0.23181138690393316,0.18181818181818182,0.236535582420598,0.18791946308724833,39.36773438799719,,2.6716247139993357,,,5988975616,6532628480,5803532288
joint_neural_hef_roberta,abt_buy,p70_seed20260727,0.7,20260727,154,0.24524445809731266,0.19480519480519481,0.25024241261932395,0.20134228187919462,41.949499101989204,,2.776789012015797,,,5888140288,6532628480,5804515328
