family,dataset,mask_probability,mask_seed,left_model,right_model,metric,comparison_type,left_mean,right_mean,paired_difference,ci95_lower,ci95_upper,effect_size_paired_dz,probability_of_superiority,raw_p_value,queries,holm_adjusted_p_value,statistically_supported_0_05
public__wdc_80_medium_seen__p10__seed20260727__hit_at_1,wdc_80_medium_seen,0.1,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.648,0.57,0.078,0.038,0.12,0.16616190381365775,0.539,0.0,500,0.0,True
public__wdc_80_medium_seen__p10__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.1,20260727,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.755740336011413,0.7472334729435512,0.008506863067861792,-0.019619949116222432,0.03665491225828119,0.026443845846727494,0.511,0.5576,500,0.978,False
public__wdc_80_medium_seen__p10__seed20260727__hit_at_1,wdc_80_medium_seen,0.1,20260727,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.68,0.668,0.012,-0.026,0.05,0.027658841229682964,0.506,0.5676,500,0.938,False
public__wdc_80_medium_seen__p10__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.1,20260727,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.7255945234298183,0.7329998467715368,-0.0074053233417185945,-0.029227446378867133,0.01356336318002891,-0.030438522180021285,0.502,0.489,500,0.978,False
public__wdc_80_medium_seen__p10__seed20260727__hit_at_1,wdc_80_medium_seen,0.1,20260727,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.642,0.654,-0.012,-0.042,0.018,-0.03462714031819461,0.494,0.469,500,0.938,False
public__wdc_80_medium_seen__p10__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.1,20260727,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.5066332145754435,0.5556099072510613,-0.048976692675617724,-0.06821797359431467,-0.03069620178347396,-0.22997846994345134,0.41800000000000004,0.0,500,0.0,True
public__wdc_80_medium_seen__p10__seed20260727__hit_at_1,wdc_80_medium_seen,0.1,20260727,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.348,0.394,-0.046,-0.076,-0.018,-0.1399086551901469,0.477,0.0024,500,0.011999999999999999,True
public__wdc_80_medium_seen__p10__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.1,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.728496606115431,0.7811927149915734,-0.052696108876142525,-0.07830566294886503,-0.02751733834607925,-0.17831248178962286,0.44699999999999995,0.0,500,0.0,True
public__wdc_80_medium_seen__p10__seed20260727__hit_at_1,wdc_80_medium_seen,0.1,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.648,0.698,-0.05,-0.088,-0.012,-0.1178970798979685,0.475,0.0106,500,0.0424,True
public__wdc_80_medium_seen__p10__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.1,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.6745841113381023,0.7791061722996494,-0.10452206096154723,-0.13392352735469812,-0.07535526242991902,-0.3109268387018069,0.404,0.0,500,0.0,True
public__wdc_80_medium_seen__p10__seed20260727__hit_at_1,wdc_80_medium_seen,0.1,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.57,0.7,-0.13,-0.17,-0.09,-0.278726788727763,0.435,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.5572519828197754,0.3842144382745074,0.17303754454526807,0.1367677887887774,0.21012772629090384,0.40906485799239384,0.654,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.49,0.26,0.23,0.184,0.276,0.4303229395924995,0.615,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.5572519828197754,0.574672127993734,-0.017420145173958436,-0.04785843360796594,0.013212255905113303,-0.0501943388343592,0.532,0.2598,500,0.5196,False
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.49,0.502,-0.012,-0.048,0.026,-0.028917727909214062,0.494,0.5466,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5572519828197754,0.526568474292134,0.030683508527641415,-0.0018730211035213335,0.06317364743158937,0.0822084644014578,0.505,0.0616,500,0.308,False
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.49,0.46,0.03,-0.008,0.068,0.07042507208782518,0.515,0.1278,500,0.7667999999999999,False
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.3842144382745074,0.574672127993734,-0.1904576897192265,-0.2198042318168465,-0.16070296839515025,-0.5677979965696307,0.28800000000000003,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.26,0.502,-0.242,-0.284,-0.2,-0.5025336865525042,0.379,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.3842144382745074,0.526568474292134,-0.14235403601762664,-0.17977107059196892,-0.10627691936958035,-0.34058701060996377,0.364,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.26,0.46,-0.2,-0.246,-0.154,-0.38031260978229514,0.4,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.574672127993734,0.526568474292134,0.04810365370159985,0.016690244882187278,0.0808869838967716,0.1308194917095324,0.514,0.003,500,0.021,True
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.502,0.46,0.042,0.004,0.08,0.09670818180603127,0.521,0.0344,500,0.24080000000000001,False
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.5572519828197754,0.5791044774411107,-0.021852494621335317,-0.051027582519242574,0.00699782282807852,-0.06649222733223702,0.519,0.1318,500,0.3954,False
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.49,0.506,-0.016,-0.052,0.02,-0.03999198637676021,0.492,0.401,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.563170593797603,0.5667607392413254,-0.0035901454437223955,-0.021114813244230143,0.013762595317856174,-0.017949293560339145,0.491,0.6844,500,0.6844,False
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.486,0.492,-0.006,-0.03,0.018,-0.0220397328531636,0.497,0.6808,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.3842144382745074,0.43786021491495236,-0.05364577664044496,-0.07292630249694695,-0.03559124976123926,-0.24888167977796616,0.398,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.26,0.312,-0.052,-0.08,-0.026,-0.1700736773771307,0.47400000000000003,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.574672127993734,0.5994917646854393,-0.02481963669170541,-0.051690809400108,0.0019309711254832172,-0.08109294227125308,0.461,0.0682,500,0.308,False
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.502,0.528,-0.026,-0.06,0.008,-0.06633359703686596,0.487,0.1484,500,0.7667999999999999,False
public__wdc_80_medium_seen__p30__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.3,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.526568474292134,0.5695240036227035,-0.04295552933056949,-0.07503588964680372,-0.01157171074842111,-0.11826637972977226,0.466,0.0094,500,0.056400000000000006,False
public__wdc_80_medium_seen__p30__seed20260725__hit_at_1,wdc_80_medium_seen,0.3,20260725,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.46,0.488,-0.028,-0.066,0.01,-0.06396776654605535,0.48600000000000004,0.1652,500,0.7667999999999999,False
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.5657380895357315,0.4142738122132324,0.1514642773224989,0.11333684464482661,0.18848718548775772,0.35382942790695204,0.662,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.502,0.296,0.206,0.158,0.252,0.3864621307661512,0.603,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.5657380895357315,0.5667238377523639,-0.0009857482166325956,-0.030844015246844655,0.029431610946489363,-0.002871250882291016,0.535,0.94,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.502,0.494,0.008,-0.028,0.044,0.019502188745206487,0.504,0.6986,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5657380895357315,0.5185890672305109,0.04714902230522044,0.014864104061912761,0.07976522366868087,0.12698213084912047,0.533,0.005,500,0.025,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.502,0.436,0.066,0.03,0.104,0.15140480308597443,0.533,0.0006,500,0.0042,True
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.4142738122132324,0.5667238377523639,-0.15245002553913148,-0.18251707192222946,-0.12312408635896281,-0.45431258974872357,0.297,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.296,0.494,-0.198,-0.24,-0.156,-0.41173361187813,0.40099999999999997,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.4142738122132324,0.5185890672305109,-0.10431525501727845,-0.14317389906309205,-0.06626632067858323,-0.23762962250159655,0.395,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.296,0.436,-0.14,-0.188,-0.092,-0.25689414529984667,0.43000000000000005,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5667238377523639,0.5185890672305109,0.048134770521853026,0.01590226453257318,0.08103671869298029,0.1290054944515432,0.524,0.0032,500,0.019200000000000002,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.494,0.436,0.058,0.018,0.096,0.13000626565875142,0.529,0.004,500,0.02,True
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.5657380895357315,0.5891915724851745,-0.023453482949443168,-0.05245067891272921,0.005387584533258981,-0.07215437849843245,0.507,0.1102,500,0.3306,False
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.502,0.514,-0.012,-0.046,0.022,-0.031176477193935844,0.494,0.516,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.5722029711554409,0.5715995338584117,0.0006034372970292993,-0.019230689827706798,0.020628674396440057,0.002639269431731549,0.49,0.9438,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.494,0.498,-0.004,-0.03,0.022,-0.012898102968138226,0.498,0.8156,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.4142738122132324,0.4653821289889472,-0.051108316775714785,-0.07075320207947318,-0.03178497295458373,-0.22678227596662368,0.405,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.296,0.342,-0.046,-0.074,-0.018,-0.1454035933453881,0.47700000000000004,0.0014,500,0.0084,True
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.5667238377523639,0.5908373391568769,-0.02411350140451292,-0.050159628034391626,0.0007640112877104137,-0.08240346648879804,0.455,0.0576,500,0.2304,False
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.494,0.512,-0.018,-0.05,0.014,-0.04993533558727799,0.491,0.281,500,1.0,False
public__wdc_80_medium_seen__p30__seed20260726__reciprocal_rank,wdc_80_medium_seen,0.3,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.5185890672305109,0.5941550418256996,-0.07556597459518871,-0.10674299866440351,-0.04524107684496408,-0.21576857137791333,0.418,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260726__hit_at_1,wdc_80_medium_seen,0.3,20260726,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.436,0.524,-0.088,-0.126,-0.04995000000000073,-0.19844331407078622,0.456,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.5615129399330567,0.3887385431369503,0.17277439679610648,0.13821000112630283,0.20777128967528302,0.43130336600483055,0.656,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.494,0.254,0.24,0.196,0.282,0.4830100426478742,0.62,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.5615129399330567,0.5744442418402962,-0.01293130190723956,-0.0414521919939574,0.016615615608299772,-0.039094638767386024,0.518,0.3844,500,0.5372,False
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.494,0.492,0.002,-0.032,0.036,0.005026575617862238,0.501,0.9488,500,0.9488,False
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5615129399330567,0.5236089548099468,0.03790398512310997,0.004133480298924139,0.0721770810890906,0.09737183720665035,0.54,0.0244,500,0.0976,False
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.494,0.444,0.05,0.008,0.092,0.10565657084142321,0.525,0.0194,500,0.097,False
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.3887385431369503,0.5744442418402962,-0.18570569870334605,-0.21462489220173372,-0.15743801895167672,-0.5614271656832918,0.28300000000000003,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.254,0.492,-0.238,-0.28,-0.198,-0.5147422272814733,0.381,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.3887385431369503,0.5236089548099468,-0.13487041167299652,-0.17160641879001398,-0.09778922635639907,-0.31948819290364266,0.369,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.254,0.444,-0.19,-0.236,-0.144,-0.36267937234793013,0.40499999999999997,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.5744442418402962,0.5236089548099468,0.05083528703034954,0.017321215371342024,0.08394708053639938,0.13238148239322226,0.5409999999999999,0.0026,500,0.0132,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.492,0.444,0.048,0.008,0.09,0.1018421547315723,0.524,0.0214,500,0.097,False
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.5615129399330567,0.6027810996947374,-0.041268159761680606,-0.06828656458364565,-0.0152354813854719,-0.13509953679731773,0.479,0.0022,500,0.0132,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.494,0.536,-0.042,-0.074,-0.01,-0.1136759570046193,0.479,0.0116,500,0.0812,False
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.562598698824244,0.5752013722085554,-0.012602673384311714,-0.034620331663512534,0.01034363384633255,-0.049166848090685444,0.471,0.2686,500,0.5372,False
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,official_ditto_plain,official_ditto_mixda,hit_at_1,within_standalone,0.474,0.504,-0.03,-0.06,-0.0019500000000007276,-0.08758063260513105,0.485,0.05,500,0.15000000000000002,False
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,hef_linear_bert,hef_linear_bge,reciprocal_rank,within_linear,0.3887385431369503,0.4434605612679852,-0.054722018131034944,-0.07320549415668029,-0.03646177608884248,-0.26037933185226353,0.41500000000000004,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,hef_linear_bert,hef_linear_bge,hit_at_1,within_linear,0.254,0.314,-0.06,-0.086,-0.036,-0.20632188536155566,0.47000000000000003,0.0,500,0.0,True
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,reciprocal_rank,within_gbdt,0.5744442418402962,0.5956257353327119,-0.021181493492415524,-0.046894362946118706,0.004567638290990156,-0.07060349009249615,0.46399999999999997,0.1066,500,0.3198,False
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,hef_gbdt_e5_roberta_oof,hef_gbdt_e5_jina_oof,hit_at_1,within_gbdt,0.492,0.52,-0.028,-0.062,0.006,-0.07193237986681947,0.486,0.1178,500,0.2356,False
public__wdc_80_medium_seen__p30__seed20260727__reciprocal_rank,wdc_80_medium_seen,0.3,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,reciprocal_rank,within_joint,0.5236089548099468,0.5820874669427717,-0.05847851213282487,-0.09101889741505638,-0.025039999321761486,-0.15572019603509626,0.42300000000000004,0.0004,500,0.0028,True
public__wdc_80_medium_seen__p30__seed20260727__hit_at_1,wdc_80_medium_seen,0.3,20260727,joint_neural_hef_roberta,joint_neural_hef_jina,hit_at_1,within_joint,0.444,0.496,-0.052,-0.094,-0.011950000000000727,-0.11042866764103834,0.474,0.0142,500,0.0852,False
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,jina_finetuned,hef_linear_bert,reciprocal_rank,cross_family,0.3849663175680988,0.26075015126945783,0.12421616629864103,0.09305599240295334,0.15575291387182313,0.3476424448339876,0.6469999999999999,0.0,500,0.0,True
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,jina_finetuned,hef_linear_bert,hit_at_1,cross_family,0.322,0.178,0.144,0.108,0.18,0.3397670201623512,0.5720000000000001,0.0,500,0.0,True
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.3849663175680988,0.3810051098331021,0.003961207734996769,-0.024455692286755287,0.03210600375900052,0.012384031564814333,0.533,0.7682,500,1.0,False
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,jina_finetuned,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.322,0.316,0.006,-0.026,0.038,0.016376551969831458,0.503,0.7476,500,1.0,False
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,jina_finetuned,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.3849663175680988,0.36339164854182787,0.021574669026270976,-0.010409104459160112,0.05369401160141945,0.05876833597508472,0.498,0.1824,500,1.0,False
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,jina_finetuned,joint_neural_hef_roberta,hit_at_1,cross_family,0.322,0.292,0.03,-0.006,0.066,0.07375865500651896,0.515,0.1086,500,0.7602,False
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,reciprocal_rank,cross_family,0.26075015126945783,0.3810051098331021,-0.12025495856364427,-0.14528910836490416,-0.09565230091798199,-0.41788828736663547,0.33899999999999997,0.0,500,0.0,True
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,hef_linear_bert,hef_gbdt_e5_roberta_oof,hit_at_1,cross_family,0.178,0.316,-0.138,-0.172,-0.106,-0.3596256798063783,0.431,0.0,500,0.0,True
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,hef_linear_bert,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.26075015126945783,0.36339164854182787,-0.10264149727237006,-0.13604884698111144,-0.06947700845023232,-0.2703933911276376,0.362,0.0,500,0.0,True
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,hef_linear_bert,joint_neural_hef_roberta,hit_at_1,cross_family,0.178,0.292,-0.114,-0.15004999999999996,-0.078,-0.2676862327543301,0.443,0.0,500,0.0,True
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,reciprocal_rank,cross_family,0.3810051098331021,0.36339164854182787,0.017613461291274207,-0.013135496368616901,0.04875809108521964,0.049994671890501705,0.479,0.2598,500,1.0,False
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,hef_gbdt_e5_roberta_oof,joint_neural_hef_roberta,hit_at_1,cross_family,0.316,0.292,0.024,-0.01,0.058,0.06244424472054523,0.512,0.1826,500,0.913,False
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,jina_finetuned,roberta_finetuned,reciprocal_rank,within_standalone,0.3849663175680988,0.39505625393404986,-0.010089936365951012,-0.03704603959788442,0.015881520083739532,-0.03305278809492882,0.516,0.4532,500,1.0,False
public__wdc_80_medium_seen__p50__seed20260725__hit_at_1,wdc_80_medium_seen,0.5,20260725,jina_finetuned,roberta_finetuned,hit_at_1,within_standalone,0.322,0.318,0.004,-0.026,0.034,0.011536221706210138,0.502,0.8394,500,1.0,False
public__wdc_80_medium_seen__p50__seed20260725__reciprocal_rank,wdc_80_medium_seen,0.5,20260725,official_ditto_plain,official_ditto_mixda,reciprocal_rank,within_standalone,0.38228996154702705,0.38053145214518463,0.0017585094018423687,-0.01636558632471016,0.020307184685744415,0.008362809844366423,0.46699999999999997,0.8392,500,1.0,False
