model_family,fraction_percent,dataset_count,run_count,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_macro_mean,roc_auc_macro_std,average_precision_macro_mean,average_precision_macro_std,brier_macro_mean,brier_macro_std,ece_macro_mean,ece_macro_std
hef_gbdt_e5_finetuned_roberta_oof,3,6,18,0.5762796651902502,0.16318527374164032,0.5210493095288077,0.1947992739205236,0.6803126198878332,0.13636144042259407,0.8930144724998114,0.0545231313479044,0.5561645921620079,0.213986991978626,0.07115766831674188,0.024359128465856247,0.05077245827177967,0.02473986431799359
hef_gbdt_e5_finetuned_roberta_oof,4,6,18,0.5981485865980293,0.16280331837032166,0.5642012497164903,0.17602655524806476,0.6573581395362169,0.171538122639078,0.9047445322548309,0.05294433446564787,0.5940679663756788,0.20891235831286464,0.0658387949786268,0.02285349511263642,0.053593733060962975,0.025599223102283554
hef_gbdt_e5_finetuned_roberta_oof,5,6,18,0.5994796265731164,0.16544980206535578,0.5714454704103348,0.21328588067208032,0.6782576607468537,0.1582699336771087,0.9024967156228091,0.05256502172611558,0.595339804047081,0.2017638320093033,0.06463412595103962,0.02473276901931556,0.04776885598431377,0.027864872185704707
hef_gbdt_e5_finetuned_roberta_oof,10,6,18,0.664485732638468,0.16852759644805557,0.6108950600784644,0.20747668757630736,0.7570417066461972,0.11992134744971855,0.9220982018230081,0.051284790439015356,0.6600958222847808,0.2230286769227516,0.055897847209721456,0.026466412769858217,0.038413739733213055,0.026968223432360498
hef_gbdt_e5_finetuned_roberta_oof,15,6,18,0.6975189311715425,0.1776768150968804,0.6691975418361343,0.21743134118567017,0.7477151292384453,0.12885793216885646,0.9294484941593129,0.04861240206716122,0.7010898736024898,0.2202664023675776,0.05227039343956968,0.02631705716760424,0.033403016042937474,0.017832626273422306
hef_gbdt_e5_finetuned_roberta_oof,20,6,18,0.6850740309264935,0.1653704302562081,0.6365300315300203,0.20338741172771937,0.7693873515968189,0.12379232764994898,0.9310516184576192,0.04816516149825346,0.7013006205605534,0.20395947288191332,0.05448549792033017,0.027753799535114036,0.04238012832498958,0.025586929479559435
hef_gbdt_e5_finetuned_roberta_oof,25,6,18,0.6972032910542496,0.1861178356866327,0.652659586127208,0.23593603025421223,0.7804867330540655,0.11583122645327369,0.935858721596318,0.04986756203708163,0.714272334232371,0.21713443368557697,0.0513555501786189,0.02960254743589812,0.036216881296804525,0.02979818185814189
hef_gbdt_e5_finetuned_roberta_oof,30,6,18,0.7043931282377032,0.17174312117783225,0.6679762142553465,0.21921385692945566,0.772576554011217,0.11424203617084515,0.9372059612188591,0.044911172565057986,0.7232020523441997,0.20206652376060627,0.04973066683438592,0.027294152809798706,0.03538411122428627,0.027980232547088875
hef_gbdt_e5_finetuned_roberta_oof,35,6,18,0.7134806316436877,0.18903286073976122,0.6803118115367035,0.23392060022790073,0.7731027821835877,0.1293565326709041,0.9387019930749306,0.049317306611289885,0.7278206826407472,0.22293331726482976,0.04920733546364285,0.029421869516047208,0.0343467477637589,0.027552052088562023
hef_gbdt_e5_finetuned_roberta_oof,40,6,18,0.773450098683264,0.12064561714286912,0.7501306863597372,0.14002791180108493,0.8044731194954546,0.11189393935032722,0.9584173310994928,0.027646907376497765,0.8044710487981483,0.14163051872261234,0.03855630962318975,0.017670858139651826,0.018211753397719233,0.00968293418721516
